time_ms,angle
105541,87.70
105555,87.96
105571,87.69
105585,87.96
105600,87.97
105614,87.69
105629,87.95
105644,87.69
105658,87.96
105672,87.97
105687,87.96
105702,87.96
105716,87.69
105731,87.97
105745,87.69
105759,88.24
105775,87.96
105789,88.23
105803,87.70
105818,87.97
105833,88.24
105847,88.23
105862,88.23
105876,87.96
105890,87.96
105906,87.70
105920,87.69
105934,87.96
105949,87.96
105964,87.70
105978,87.96
105993,87.70
106007,87.97
106021,87.96
106037,88.23
106051,87.97
106065,87.97
106080,87.96
106095,87.96
106109,87.69
106124,87.96
106138,88.24
106152,87.95
106168,87.70
106182,88.24
106196,87.70
106211,87.96
106225,88.24
106241,87.97
106255,87.97
106269,87.70
106284,88.24
106299,87.69
106313,87.97
106328,87.97
106342,87.69
106356,87.69
106372,87.69
106386,87.96
106400,87.96
106415,87.96
106430,87.97
106444,87.69
106459,87.96
106473,88.24
106487,87.97
106503,87.69
106517,87.96
106531,87.95
106546,87.96
106561,88.24
106575,87.69
106590,87.69
106604,87.69
106618,87.96
106634,87.69
106648,87.69
106662,87.69
106677,87.97
106691,87.70
106706,87.69
106721,87.96
106735,87.96
106749,87.69
106765,87.96
106779,87.70
106793,88.24
106808,87.96
106822,87.69
106838,87.96
106852,88.25
106866,88.24
106881,87.96
106896,87.97
106910,87.69
106925,87.96
106939,87.70
106953,87.97
106969,87.69
106983,87.96
106997,87.69
107012,87.96
107027,87.69
107041,87.96
107056,87.69
107070,87.97
107084,87.97
107100,87.97
107114,87.97
107128,87.69
107143,87.70
107157,87.97
107172,87.96
107187,87.97
107201,87.97
107215,87.96
107231,87.69
107245,87.96
107259,87.69
107274,87.96
107288,88.24
107303,87.69
107318,88.24
107332,87.68
107346,88.78
107362,87.70
107376,88.24
107390,87.69
107405,85.47
107419,86.08
107435,86.37
107449,86.96
107463,86.90
107478,87.70
107493,88.84
107507,90.14
107522,83.98
107536,85.52
107550,86.57
107566,82.41
107580,80.46
107594,81.06
107609,82.02
107623,82.82
107638,82.95
107653,77.59
107667,80.24
107681,77.15
107697,76.45
107711,76.18
107725,74.52
107740,71.97
107754,70.17
107769,67.84
107784,65.28
107798,66.15
107812,66.49
107828,67.20
107842,66.10
107856,63.97
107871,61.76
107885,59.09
107900,57.38
107915,53.77
107929,51.83
107943,48.49
107959,47.34
107973,47.70
107987,48.51
108002,48.12
108016,45.93
108032,43.75
108046,42.32
108060,39.58
108075,40.44
108089,39.83
108104,38.71
108119,36.60
108133,35.01
108147,35.31
108163,33.28
108177,31.37
108191,28.30
108206,26.93
108220,26.55
108235,25.39
108250,25.01
108264,25.53
108278,24.65
108294,23.72
108308,22.22
108322,21.85
108337,21.37
108351,21.91
108366,23.45
108381,22.77
108395,22.81
108409,6.00
108423,20.39
108438,20.15
108452,20.29
108467,20.45
108481,20.50
108496,27.90
108511,22.04
108525,17.93
108539,14.59
108554,15.46
108569,16.00
108583,15.29
108598,14.60
108612,15.42
108627,19.09
108642,19.90
108656,17.01
108670,16.31
108685,14.40
108700,15.77
108715,15.43
108729,14.26
108743,15.89
108759,17.96
108773,18.27
108787,11.45
108802,11.80
108816,13.85
108831,10.70
108846,12.52
108860,12.46
108874,-158.37
108892,-13.16
108907,-3.26
108921,-5.07
108936,22.28
108950,1.98
108964,-31.68
108980,32.71
108994,-2.38
109008,5.94
109022,0.83
109036,0.07
109049,-1.00
109064,0.37
109077,2.70
109091,4.99
109105,2.96
109118,4.85
109131,-0.57
109146,-8.98
109161,-16.00
109176,-11.56
109192,-3.36
109206,0.65
109219,3.00
109234,1.01
109247,9.96
109260,83.03
109275,12.87
109290,-108.08
109306,4.39
109320,1.11
109333,-4.60
109347,-9.43
109363,-12.00
109378,-1.33
109392,-2.12
109407,-1.61
109421,-1.91
109436,-1.93
109451,-2.21
109465,-2.22
109479,-2.20
109495,-1.90
109509,-1.90
109523,-1.89
109538,-1.88
109552,-1.89
109568,-1.90
109582,-1.92
109596,-1.92
109611,-1.91
109626,-1.92
109640,-1.92
109655,-1.91
109669,-1.90
109683,-1.90
109699,-1.90
109713,-2.20
109727,-1.91
109742,-1.90
109757,-1.92
109771,-1.91
109786,-1.92
109800,-1.92
109814,-0.52
109830,-1.61
109844,-1.91
109858,-2.19
109873,-1.90
109887,-1.63
109902,-1.90
109917,-1.91
109931,-2.19
109945,-2.19
109961,-1.92
109975,-1.90
109989,-1.63
110004,-2.19
110018,-1.91
110033,-1.91
110048,-1.62
110062,-1.91
110076,-1.91
110092,-2.19
110106,-1.90
110120,-1.91
110135,-1.91
110149,-1.91
110164,-1.90
110179,-2.19
110193,-1.91
110208,-1.91
110223,-1.91
110237,-1.91
110252,-1.91
110266,-2.19
110280,-1.91
110296,-1.90
110310,-1.91
110324,-1.91
110339,-1.91
110353,-2.20
110368,-1.92
110383,-1.90
110397,-1.91
110411,-1.91
110427,-1.91
110441,-1.63
110455,-1.91
110470,-1.90
110484,-2.19
110499,-1.90
110514,-2.19
110528,-1.91
110542,-1.91
110558,-1.91
110572,-1.63
110586,-1.92
110601,-1.91
110615,-1.90
110630,-2.19
110645,-1.90
110659,-1.91
110673,-1.91
110689,-1.91
110703,-1.91
110717,-1.63
110732,-1.91
110746,-1.92
110761,-1.91
110776,-1.91
110790,-1.90
110804,-1.92
110819,-1.91
110834,-1.91
110849,-1.90
110863,-1.92
110877,-1.91
110893,-1.92
110907,-1.91
110921,-1.91
110936,-1.91
110950,-1.91
110965,-1.91
110980,-2.19
110994,-1.91
111008,-1.92
111024,-1.92
111038,-1.91
111052,-1.91
111067,-1.91
111081,-1.90
111096,-1.91
111111,-1.91
111125,-2.18
111139,-1.91
111155,-1.91
111169,-1.91
111183,-1.92
111198,-2.19
111212,-1.91
111227,-1.63
111242,-1.91
111256,-1.91
111270,-1.90
111285,-1.91
111300,-1.91
111314,-1.91
111329,-1.92
111343,-1.92
111358,-1.63
